AccountID,AccountNumber,OpenDate,AccountType,BranchID,AccountBalance,Status
4035,17985912,2021-06-05,Current Account,10,485611,Active
3900,18004248,2021-12-12,Current Account,3,219253,Active
1713,18004919,2021-02-22,Current Account,5,16753,Active
4661,18027625,2022-09-05,Recurring Deposit,10,514956,Active
2827,18044003,2022-10-03,Savings Account,6,328210,Active
3350,18065079,2022-03-22,Recurring Deposit,6,526283,Closed
808,18079655,2021-09-07,Fixed Deposit,1,587710,Closed
2507,18100528,2023-12-02,Savings Account,2,933326,Closed
283,18112731,2021-11-16,Savings Account,9,446330,Closed
3958,18126886,2020-03-01,Current Account,4,689874,Active
3235,18164767,2020-08-19,Fixed Deposit,10,756432,Active
4005,18169239,2023-06-15,Recurring Deposit,8,713418,Active
3045,18181846,2023-01-28,Recurring Deposit,6,137169,Closed
2479,18186816,2022-04-11,Recurring Deposit,2,210665,Active
4239,18198612,2022-08-21,Fixed Deposit,7,687307,Active
3757,18206894,2024-07-02,Current Account,10,617250,Closed
4770,18213084,2024-05-24,Savings Account,5,467676,Closed
3771,18214317,2024-09-06,Fixed Deposit,10,358642,Closed
1068,18214653,2023-02-15,Fixed Deposit,10,433686,Closed
1939,18215004,2022-06-04,Current Account,1,876916,Active
540,18314171,2022-09-23,Recurring Deposit,5,632613,Active
1679,18373570,2023-03-17,Current Account,2,392844,Active
1712,18381597,2021-05-15,Recurring Deposit,5,498666,Active
3469,18386188,2021-06-25,Current Account,4,969669,Active
2240,18401342,2024-01-21,Fixed Deposit,4,124648,Active
4243,18428148,2020-12-07,Fixed Deposit,4,159412,Active
548,18439853,2023-01-12,Recurring Deposit,10,887367,Closed
1866,18446205,2020-11-30,Recurring Deposit,5,314604,Active
4587,18485147,2020-02-16,Fixed Deposit,10,917770,Closed
768,18490284,2023-06-20,Current Account,4,775525,Active
1769,18496074,2020-08-26,Fixed Deposit,3,312806,Closed
4833,18524087,2020-01-04,Fixed Deposit,9,12393,Active
409,18533850,2023-08-06,Fixed Deposit,6,691095,Active
1636,18585082,2022-03-24,Savings Account,2,649774,Active
1098,18601785,2024-10-10,Fixed Deposit,8,302720,Active
1337,18601881,2021-02-15,Fixed Deposit,7,302404,Active
1559,18621118,2022-12-05,Fixed Deposit,6,653692,Closed
1198,18645137,2020-09-01,Fixed Deposit,10,335850,Active
3751,18678230,2022-03-06,Savings Account,5,516111,Closed
3422,18693668,2020-09-15,Fixed Deposit,7,440895,Closed
2669,18724926,2021-08-01,Recurring Deposit,3,40931,Active
2275,18765008,2021-03-05,Current Account,2,935419,Closed
4182,18800190,2024-07-31,Fixed Deposit,6,66469,Closed
4909,18803339,2022-07-08,Recurring Deposit,3,886556,Closed
562,18819793,2024-04-30,Current Account,6,415906,Closed
3033,18847372,2022-11-10,Recurring Deposit,10,608590,Closed
3656,18852788,2021-11-09,Current Account,10,870184,Closed
172,18863603,2020-03-23,Savings Account,3,448804,Active
2726,18896589,2021-10-02,Savings Account,4,912277,Closed
3616,18897725,2020-11-29,Current Account,5,756623,Active
2158,18933547,2021-01-21,Current Account,7,382519,Closed
726,18948174,2024-04-14,Fixed Deposit,8,800158,Closed
4413,18959477,2022-08-01,Current Account,6,398524,Active
250,18976593,2024-09-16,Recurring Deposit,6,319969,Active
4650,19011856,2024-05-21,Current Account,1,289596,Active
125,19015235,2023-02-18,Recurring Deposit,3,595519,Closed
4107,19024217,2024-10-14,Recurring Deposit,10,953887,Active
781,19031885,2021-02-03,Fixed Deposit,6,419756,Active
84,19063074,2021-01-11,Current Account,8,727561,Closed
3818,19072822,2021-12-29,Fixed Deposit,7,521475,Active
1250,19089333,2024-01-12,Savings Account,8,666621,Closed
2711,19102656,2023-09-02,Savings Account,5,383260,Closed
2117,19125390,2024-08-13,Current Account,5,452242,Active
1291,19140411,2021-12-30,Current Account,7,162762,Closed
2227,19169403,2023-03-18,Current Account,9,858490,Active
2874,19180850,2023-01-17,Recurring Deposit,9,643752,Closed
3140,19182316,2021-06-04,Fixed Deposit,1,611604,Closed
3262,19213212,2023-09-19,Recurring Deposit,9,448397,Active
2212,19213734,2023-04-18,Fixed Deposit,9,342065,Active
2567,19219147,2020-02-01,Current Account,1,783279,Active
1131,19232076,2023-08-30,Fixed Deposit,10,408517,Active
900,19294991,2023-08-20,Current Account,7,305183,Active
3222,19320521,2021-02-01,Current Account,6,99150,Closed
4525,19322956,2023-06-09,Fixed Deposit,1,565029,Closed
2486,19352129,2024-06-26,Current Account,9,439230,Closed
4771,19358752,2020-08-03,Savings Account,1,576511,Active
3191,19398971,2024-02-27,Current Account,9,119998,Active
2812,19405769,2023-09-19,Recurring Deposit,9,701764,Closed
227,19534513,2023-11-10,Recurring Deposit,9,707455,Closed
819,19545651,2020-04-27,Savings Account,4,319585,Closed
3672,19565463,2023-06-16,Recurring Deposit,4,377915,Closed
1506,19574538,2024-10-22,Savings Account,9,82750,Active
1457,19579312,2021-03-30,Savings Account,2,793146,Closed
3962,19590240,2022-07-29,Fixed Deposit,7,577017,Closed
2351,19590810,2020-08-29,Fixed Deposit,3,856559,Closed
751,19628390,2023-06-05,Fixed Deposit,10,273102,Closed
786,19666479,2021-03-14,Fixed Deposit,7,605354,Active
1143,19727964,2024-07-10,Recurring Deposit,2,812300,Active
3632,19757579,2023-11-17,Current Account,10,390015,Closed
777,19760510,2022-10-31,Savings Account,1,270308,Active
3783,19783931,2022-02-12,Fixed Deposit,1,668002,Closed
1016,19797079,2020-02-25,Current Account,10,861207,Active
829,19837032,2022-08-20,Savings Account,4,122223,Active
1378,19923241,2023-11-05,Current Account,6,278030,Closed
2360,19929251,2022-09-15,Recurring Deposit,3,903295,Active
234,19935807,2020-08-15,Savings Account,3,74245,Active
847,19958063,2023-07-20,Current Account,7,12565,Active
1751,19983865,2023-06-29,Fixed Deposit,6,412401,Closed
3664,20011871,2023-10-01,Fixed Deposit,1,749050,Active
4421,20049039,2020-02-20,Recurring Deposit,9,741884,Active
3908,20067840,2024-04-02,Savings Account,3,606243,Active
1794,20074430,2023-01-14,Current Account,1,895531,Active
1631,20080250,2023-05-17,Current Account,7,897246,Active
4174,20100415,2022-08-21,Recurring Deposit,2,438065,Active
4943,20101490,2020-08-06,Savings Account,2,95220,Active
1888,20102295,2021-12-04,Fixed Deposit,2,856235,Closed
2741,20104361,2022-05-10,Savings Account,7,477204,Closed
4854,20112592,2024-03-18,Savings Account,2,870806,Active
2856,20142901,2024-06-23,Savings Account,2,737368,Closed
1534,20200250,2022-04-15,Savings Account,6,618828,Active
4201,20202362,2020-03-29,Recurring Deposit,8,449643,Closed
1566,20236711,2024-03-28,Current Account,7,24902,Active
1359,20242039,2023-03-03,Fixed Deposit,3,766478,Closed
3713,20248868,2024-10-24,Current Account,4,330679,Closed
2569,20273481,2023-10-01,Savings Account,10,86323,Closed
3334,20279520,2021-11-03,Current Account,10,169294,Closed
3885,20331334,2024-03-12,Recurring Deposit,6,385195,Closed
3519,20340310,2024-02-07,Recurring Deposit,2,857647,Active
3957,20392769,2021-05-27,Current Account,10,724429,Active
787,20400956,2020-03-05,Fixed Deposit,5,720286,Closed
373,20408360,2021-04-29,Current Account,8,976335,Closed
4614,20422352,2023-03-28,Recurring Deposit,9,385298,Active
59,20433775,2021-05-02,Savings Account,9,911236,Active
4761,20435361,2023-05-27,Recurring Deposit,5,132674,Active
4083,20436008,2024-07-31,Savings Account,9,655927,Active
4552,20438033,2024-04-23,Savings Account,7,200286,Closed
2767,20486245,2022-08-13,Savings Account,2,578111,Active
1273,20501450,2023-08-11,Fixed Deposit,4,451695,Closed
992,20517721,2020-12-20,Recurring Deposit,10,949475,Active
374,20560999,2020-06-23,Current Account,8,452482,Active
2495,20585201,2020-06-28,Fixed Deposit,9,591343,Active
1127,20587268,2021-11-09,Savings Account,7,996983,Active
2926,20590155,2024-09-15,Current Account,1,201738,Closed
962,20613694,2022-07-09,Fixed Deposit,3,625425,Active
414,20613757,2021-05-31,Current Account,8,65432,Active
491,20656998,2020-05-10,Fixed Deposit,1,586281,Closed
2406,20708745,2020-02-23,Current Account,1,302462,Closed
2452,20713289,2021-12-02,Fixed Deposit,8,711854,Active
853,20724388,2021-06-13,Savings Account,5,695991,Closed
4783,20749781,2023-10-13,Fixed Deposit,10,578085,Closed
4352,20757966,2020-01-06,Savings Account,2,455643,Active
3479,20761833,2020-02-02,Recurring Deposit,8,621277,Closed
3405,20778737,2022-07-20,Fixed Deposit,10,77929,Active
3967,20789101,2024-10-09,Recurring Deposit,9,131541,Active
3346,20807157,2021-02-22,Fixed Deposit,9,773540,Active
1489,20811695,2021-06-09,Savings Account,10,959823,Active
257,20893092,2021-10-15,Recurring Deposit,9,612331,Active
4989,20901565,2021-02-27,Savings Account,10,949878,Closed
4716,20909520,2022-06-16,Recurring Deposit,2,918505,Closed
106,20945862,2024-02-22,Recurring Deposit,4,417811,Closed
2100,20983796,2020-09-08,Recurring Deposit,3,594105,Closed
2400,20994583,2020-01-12,Recurring Deposit,9,11964,Closed
2369,20999047,2022-08-09,Fixed Deposit,10,797911,Active
3095,21032763,2023-02-08,Savings Account,7,872200,Closed
2563,21033610,2021-08-12,Recurring Deposit,6,374046,Closed
3446,21040982,2020-11-06,Savings Account,10,379916,Active
2901,21043725,2021-03-25,Recurring Deposit,3,281396,Active
4636,21053419,2023-06-25,Fixed Deposit,2,880227,Active
3116,21070537,2022-01-08,Current Account,6,7339,Closed
2388,21140095,2021-02-17,Fixed Deposit,5,487329,Active
3310,21150024,2023-03-10,Savings Account,5,7017,Closed
2211,21159651,2021-11-02,Recurring Deposit,8,960237,Active
1733,21180576,2021-10-18,Fixed Deposit,5,659788,Closed
1561,21235092,2023-04-25,Fixed Deposit,5,832350,Closed
1493,21236031,2020-04-07,Current Account,6,304068,Closed
3861,21248519,2022-09-19,Fixed Deposit,10,756462,Closed
2156,21278771,2022-10-25,Fixed Deposit,3,304869,Active
277,21289411,2021-03-24,Current Account,1,323658,Active
4423,21328270,2021-02-22,Savings Account,10,67042,Active
1363,21346274,2021-05-02,Savings Account,6,143761,Active
346,21359569,2023-12-04,Recurring Deposit,10,344202,Closed
1142,21360466,2021-06-27,Recurring Deposit,4,416232,Closed
2312,21406410,2020-04-10,Current Account,7,772900,Closed
2715,21407502,2024-10-02,Savings Account,7,223700,Closed
3119,21430379,2023-02-13,Current Account,5,192938,Active
3246,21442470,2023-06-12,Fixed Deposit,6,341956,Closed
2995,21509711,2023-05-20,Savings Account,6,476995,Closed
2521,21535774,2021-09-01,Savings Account,8,441415,Closed
1364,21536372,2024-02-12,Current Account,4,890506,Active
783,21606874,2020-01-09,Current Account,4,548352,Closed
4534,21615559,2022-06-10,Current Account,4,362036,Active
3253,21632103,2022-04-12,Current Account,1,328220,Active
4437,21655936,2020-11-04,Current Account,8,125977,Closed
581,21656084,2024-08-29,Current Account,10,928704,Active
3379,21660923,2023-09-15,Savings Account,1,509147,Active
4023,21677833,2020-06-03,Savings Account,1,163070,Closed
4815,21690100,2021-12-07,Current Account,1,959828,Active
635,21691385,2021-03-11,Current Account,8,179272,Active
4654,21694111,2020-11-17,Fixed Deposit,6,601926,Active
4386,21702378,2023-04-19,Savings Account,1,84454,Closed
3210,21702433,2021-09-06,Fixed Deposit,4,394254,Closed
427,21749199,2020-03-15,Recurring Deposit,3,525724,Closed
2267,21760471,2024-03-20,Savings Account,2,371314,Active
39,21774497,2020-09-13,Recurring Deposit,7,57387,Active
3397,21803296,2020-05-09,Recurring Deposit,6,910888,Closed
3294,21826271,2020-09-13,Savings Account,8,720468,Closed
20,21863001,2024-03-30,Savings Account,7,313001,Closed
316,21872853,2022-11-03,Current Account,2,15151,Closed
2985,21887765,2024-09-01,Current Account,7,849879,Closed
162,21902499,2023-07-31,Current Account,7,450061,Active
4942,21920858,2023-07-14,Current Account,9,365979,Active
934,21948986,2023-10-22,Fixed Deposit,3,941380,Active
2432,22003127,2024-09-10,Current Account,6,842925,Closed
3624,22004794,2022-06-19,Recurring Deposit,9,24350,Closed
3480,22007848,2021-03-15,Savings Account,5,244723,Closed
2840,22009163,2021-09-15,Savings Account,4,748550,Closed
3264,22022056,2024-10-08,Current Account,3,876158,Active
672,22031352,2023-05-23,Current Account,7,729900,Closed
232,22033806,2021-04-06,Savings Account,7,642760,Active
1192,22035381,2022-04-02,Fixed Deposit,2,770713,Active
3255,22043500,2020-03-10,Recurring Deposit,8,828741,Closed
826,22053475,2024-06-06,Recurring Deposit,10,781962,Closed
3065,22077084,2024-02-21,Recurring Deposit,8,306376,Active
1650,22085984,2023-03-18,Recurring Deposit,8,476400,Active
4476,22097274,2024-05-03,Recurring Deposit,9,227971,Active
2514,22126246,2021-11-15,Recurring Deposit,9,133441,Active
4796,22138251,2020-08-17,Current Account,1,489013,Active
4154,22142123,2021-11-22,Fixed Deposit,8,351852,Active
4381,22165450,2021-09-27,Recurring Deposit,3,84330,Closed
3688,22175591,2024-09-16,Current Account,5,759686,Closed
69,22191547,2021-01-05,Savings Account,5,900968,Active
1294,22195959,2023-09-16,Savings Account,1,14948,Closed
2952,22202914,2022-04-10,Recurring Deposit,5,178879,Active
3439,22228312,2023-11-01,Recurring Deposit,9,909510,Closed
796,22257297,2020-09-24,Recurring Deposit,2,637302,Closed
4601,22263507,2021-12-30,Fixed Deposit,7,956015,Closed
2116,22268114,2020-08-25,Fixed Deposit,6,423448,Active
3173,22294633,2023-12-04,Fixed Deposit,4,828971,Closed
641,22299448,2021-09-08,Fixed Deposit,5,812304,Active
881,22307163,2021-09-22,Savings Account,2,288229,Closed
3073,22394373,2023-12-12,Recurring Deposit,9,241629,Active
495,22398776,2024-05-23,Recurring Deposit,10,343882,Active
3121,22410699,2022-12-21,Recurring Deposit,8,813116,Closed
2168,22448176,2023-08-22,Fixed Deposit,8,234581,Active
2891,22461172,2020-12-08,Current Account,3,24132,Closed
4189,22469732,2021-12-16,Savings Account,1,901372,Active
4492,22502848,2020-04-02,Fixed Deposit,10,284493,Active
4884,22502867,2020-11-10,Savings Account,3,83636,Closed
4277,22539199,2020-05-09,Current Account,8,446261,Closed
3689,22545653,2023-07-27,Fixed Deposit,4,909990,Active
2847,22552604,2024-04-11,Current Account,7,788833,Closed
203,22554330,2021-01-17,Recurring Deposit,1,656268,Active
4436,22568973,2021-09-13,Current Account,1,671376,Active
4623,22598111,2020-03-17,Recurring Deposit,1,511012,Active
4250,22628163,2023-05-03,Recurring Deposit,10,79627,Closed
113,22642823,2022-11-27,Fixed Deposit,10,318226,Closed
1830,22643416,2020-04-25,Current Account,4,814627,Active
2688,22655804,2023-01-19,Current Account,4,246207,Closed
1564,22664947,2023-11-10,Fixed Deposit,1,583438,Closed
2921,22666580,2022-05-03,Current Account,3,564433,Closed
94,22678654,2021-04-14,Fixed Deposit,1,766381,Active
3213,22710585,2022-01-16,Fixed Deposit,10,157712,Closed
1778,22746915,2021-08-27,Savings Account,1,55710,Active
2311,22777482,2020-06-29,Fixed Deposit,3,638968,Active
4308,22787594,2024-05-14,Recurring Deposit,10,69256,Active
3164,22816522,2020-05-09,Fixed Deposit,5,348746,Active
3951,22838644,2020-08-28,Fixed Deposit,7,789212,Active
2828,22855332,2024-09-09,Savings Account,8,805400,Closed
222,22878701,2021-08-21,Current Account,9,745424,Active
140,22881476,2023-12-27,Current Account,4,625911,Closed
823,22897516,2020-07-23,Fixed Deposit,3,922138,Closed
3117,22901181,2021-03-25,Savings Account,1,471607,Active
1690,22933377,2024-01-30,Recurring Deposit,3,673554,Closed
2093,22937099,2020-03-10,Current Account,5,732015,Closed
1663,22956718,2020-09-01,Current Account,3,895760,Closed
3113,22989735,2021-10-26,Recurring Deposit,4,25356,Closed
1996,23031387,2021-04-07,Savings Account,2,569225,Active
1545,23032010,2024-07-01,Savings Account,1,202570,Active
3773,23113424,2023-10-19,Savings Account,6,719811,Closed
4195,23125005,2020-05-29,Current Account,9,926959,Closed
339,23164895,2023-02-27,Fixed Deposit,7,64115,Active
3435,23198915,2022-07-15,Fixed Deposit,10,43211,Active
3725,23215396,2022-09-30,Current Account,8,940620,Closed
3717,23217836,2023-05-24,Fixed Deposit,7,493092,Active
3507,23223422,2020-09-10,Current Account,5,816246,Active
657,23243302,2021-11-03,Current Account,5,969541,Active
2747,23259460,2020-02-21,Current Account,3,90653,Active
2378,23271654,2020-01-01,Recurring Deposit,5,941273,Closed
3491,23274325,2023-06-22,Current Account,3,322125,Active
79,23284153,2021-11-18,Recurring Deposit,3,992770,Closed
4497,23306584,2021-05-03,Recurring Deposit,9,829078,Active
1761,23307600,2023-05-02,Current Account,3,420276,Closed
2790,23316648,2024-06-30,Current Account,7,87639,Closed
2779,23378659,2022-10-26,Savings Account,7,764112,Closed
2732,23382149,2020-03-12,Fixed Deposit,7,773896,Active
1361,23385491,2020-09-19,Savings Account,9,373258,Active
1060,23389421,2022-06-14,Savings Account,4,60823,Closed
663,23391799,2020-10-18,Savings Account,9,251484,Closed
4203,23404936,2020-10-05,Savings Account,6,755956,Active
4529,23433419,2021-01-30,Fixed Deposit,10,583571,Closed
4254,23471099,2024-05-18,Recurring Deposit,3,785611,Closed
1790,23482325,2020-06-23,Current Account,5,944554,Active
3461,23486212,2022-02-12,Current Account,7,772998,Active
3436,23523308,2021-02-10,Savings Account,9,673706,Closed
3670,23547132,2021-09-29,Current Account,3,795296,Active
2473,23564624,2020-01-27,Savings Account,3,12605,Closed
3399,23566103,2024-08-22,Savings Account,5,844558,Closed
2534,23591154,2023-12-10,Fixed Deposit,3,619899,Active
2148,23610100,2022-04-01,Current Account,1,432700,Closed
330,23611269,2021-10-31,Current Account,2,799380,Closed
2255,23626745,2023-04-20,Savings Account,5,823958,Active
3317,23630720,2020-10-30,Savings Account,5,842819,Closed
1310,23635217,2022-05-21,Current Account,9,715031,Active
2106,23640196,2020-11-14,Fixed Deposit,10,549800,Closed
3753,23656066,2023-01-30,Recurring Deposit,8,930472,Closed
1986,23666386,2022-02-15,Recurring Deposit,10,956405,Active
